Time,,,,,,,A/C Mach,A/C Heading (deg),Weapon LAT (deg),,Weapon ALT (ft),Weapon Downtrack (ft),Weapon Crosstrack (ft),,,,Wpn Heading,Wpn Pitch,Wpn Roll,,S1SYSTM01500,S1SYSTM00505,Target LAT (deg),,Target ALT (ft),S1FCPTT004,S1FCPTT005,,S1STGT101107,Tgt Impact Angle,S1STGT101106,Tgt Impact Heading,S1STGT101108,Tgt Offset North,Tgt Offset East,Tgt Offset Down,S1STGT101004
274:07:06:05.028,,,,,,,0.884745,11.764104,31.956461,,13213.165039,16590.560547,5405.596680,,,,9.251658,-0.303527,9.799348,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.091,,,,,,,0.884745,11.764104,31.956563,,13198.460938,16555.212891,5397.901855,,,,9.314281,-0.343693,9.831890,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.154,,,,,,,0.884745,11.764104,31.956669,,13183.742188,16518.734375,5390.076660,,,,9.375011,-0.383566,9.857764,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.217,,,,,,,0.884745,11.764104,31.956775,,13169.005859,16482.183594,5383.953125,,,,9.430195,-0.424686,9.894008,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.280,,,,,,,0.884745,11.764104,31.956898,,13151.793945,16439.509766,5375.590332,,,,9.501749,-0.468441,9.949614,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.343,,,,,,,0.884745,11.764104,31.957000,,13137.022461,16404.109375,5368.144043,,,,9.568146,-0.504080,9.998785,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.406,,,,,,,0.884745,11.764104,31.957106,,13122.235352,16367.687500,5361.711426,,,,9.632816,-0.538068,10.049175,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.469,,,,,,,0.884745,11.764104,31.957229,,13104.962891,16325.036133,5353.355469,,,,9.705052,-0.578834,10.118238,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.532,,,,,,,0.884745,11.764104,31.957332,,13090.139648,16289.657227,5345.918945,,,,9.770913,-0.615101,10.167904,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.595,,,,,,,0.884745,11.764104,31.957437,,13075.300781,16253.152344,5338.342285,,,,9.832659,-0.656338,10.216506,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.658,,,,,,,0.884745,11.764104,31.957543,,13060.445313,16216.798828,5331.802734,,,,9.891038,-0.691372,10.255076,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.721,,,,,,,0.884745,11.764104,31.957663,,13043.092773,16175.713867,5322.382324,,,,9.948791,-0.731055,10.303162,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.784,,,,,,,0.884745,11.764104,31.957769,,13028.201172,16139.049805,5315.363281,,,,9.997325,-0.762979,10.357749,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.847,,,,,,,0.884745,11.764104,31.957892,,13010.808594,16096.549805,5306.721680,,,,10.057261,-0.802804,10.426748,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.910,,,,,,,0.884745,11.764104,31.957998,,12995.881836,16060.005859,5299.388184,,,,10.113628,-0.833608,10.495353,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:05.973,,,,,,,0.884745,11.764104,31.958100,,12980.940430,16024.736328,5291.786133,,,,10.175087,-0.871975,10.555780,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.036,,,,,,,0.884745,11.764104,31.958206,,12965.981445,15988.319336,5284.119629,,,,10.234592,-0.909539,10.621002,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.099,,,,,,,0.884745,11.764104,31.958308,,12951.007813,15953.212891,5277.554688,,,,10.290194,-0.948507,10.695536,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.162,,,,,,,0.884745,11.764104,31.958431,,12933.516602,15910.863281,5268.604004,,,,10.358816,-0.983449,10.770811,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.225,,,,,,,0.884745,11.764104,31.958537,,12918.505859,15874.306641,5261.434082,,,,10.420667,-1.020541,10.811905,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.288,,,,,,,0.884745,11.764104,31.958657,,12900.972656,15833.116211,5252.593262,,,,10.499786,-1.063800,10.859492,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.351,,,,,,,0.884745,11.764104,31.958762,,12885.926758,15796.812500,5244.717285,,,,10.561255,-1.104647,10.901121,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.414,,,,,,,0.884745,11.764104,31.958868,,12870.864258,15760.472656,5236.978027,,,,10.615442,-1.141706,10.968393,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.477,,,,,,,0.884745,11.764104,31.958971,,12855.786133,15725.235352,5229.479004,,,,10.670821,-1.174715,11.054770,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.540,,,,,,,0.884745,11.764104,31.959094,,12838.172852,15682.915039,5220.621094,,,,10.741182,-1.205192,11.129276,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.603,,,,,,,0.884745,11.764104,31.959179,,12825.578125,15653.526367,5214.739258,,,,10.793797,-1.227664,11.163155,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.666,,,,,,,0.884745,11.764104,31.959302,,12807.925781,15611.427734,5205.274902,,,,10.859595,-1.267914,11.224407,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.728,,,,,,,0.884745,11.764104,31.959425,,12790.250977,15569.102539,5196.521484,,,,10.927052,-1.307698,11.320194,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.791,,,,,,,0.884745,11.764104,31.959527,,12775.083008,15533.864258,5187.664063,,,,10.987308,-1.338328,11.400723,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.854,,,,,,,0.884745,11.764104,31.959633,,12759.897461,15497.542969,5180.056152,,,,11.049703,-1.364445,11.455657,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.917,,,,,,,0.884745,11.764104,31.959736,,12744.698242,15462.514648,5172.114746,,,,11.111768,-1.389145,11.515369,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:06.980,,,,,,,0.884745,11.764104,31.959859,,12726.943359,15420.212891,5163.420410,,,,11.189080,-1.420883,11.583384,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.043,,,,,,,0.884745,11.764104,31.959961,,12711.708984,15385.152344,5155.631836,,,,11.256815,-1.452814,11.617200,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.106,,,,,,,0.884745,11.764104,31.960084,,12693.914063,15343.052734,5146.401855,,,,11.329956,-1.491416,11.659119,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.169,,,,,,,0.884745,11.764104,31.960190,,12678.643555,15306.756836,5137.357422,,,,11.386047,-1.529292,11.717775,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.232,,,,,,,0.884745,11.764104,31.960292,,12663.356445,15271.649414,5129.791992,,,,11.440782,-1.558706,11.797624,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.295,,,,,,,0.884745,11.764104,31.960398,,12648.053711,15235.395508,5122.186035,,,,11.501692,-1.586027,11.880191,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.358,,,,,,,0.884745,11.764104,31.960501,,12632.733398,15200.275391,5113.201172,,,,11.573397,-1.608362,11.946624,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.421,,,,,,,0.884745,11.764104,31.960624,,12614.840820,15158.240234,5103.942871,,,,11.645933,-1.640485,12.026402,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.484,,,,,,,0.884745,11.764104,31.960726,,12599.486328,15123.291016,5096.016602,,,,11.710979,-1.663786,12.102724,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.547,,,,,,,0.884745,11.764104,31.960849,,12581.553711,15081.257813,5086.820801,,,,11.784602,-1.698304,12.185171,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.610,,,,,,,0.884745,11.764104,31.960952,,12566.165039,15046.301758,5077.462891,,,,11.846740,-1.718448,12.254882,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.673,,,,,,,0.884745,11.764104,31.961057,,12550.761719,15010.214844,5069.535645,,,,11.906528,-1.744617,12.318305,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.736,,,,,,,0.884745,11.764104,31.961160,,12535.341797,14975.185547,5060.448242,,,,11.968462,-1.777146,12.383934,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.799,,,,,,,0.884745,11.764104,31.961266,,12519.907227,14938.975586,5052.942383,,,,12.031377,-1.809208,12.466346,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.862,,,,,,,0.884745,11.764104,31.961385,,12501.877930,14898.170898,5042.218750,,,,12.107038,-1.835891,12.539121,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.925,,,,,,,0.884745,11.764104,31.961491,,12486.409180,14862.195313,5034.081055,,,,12.170017,-1.863480,12.604933,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:07.988,,,,,,,0.884745,11.764104,31.961611,,12468.340820,14821.324219,5023.615723,,,,12.243157,-1.896789,12.695960,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.051,,,,,,,0.884745,11.764104,31.961699,,12455.422852,14791.164063,5017.107910,,,,12.297919,-1.922745,12.759114,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.114,,,,,,,0.884745,11.764104,31.961819,,12437.319336,14750.469727,5006.187988,,,,12.367114,-1.957555,12.827950,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.177,,,,,,,0.884745,11.764104,31.961925,,12421.784180,14714.597656,4997.868164,,,,12.419368,-1.986656,12.877651,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.240,,,,,,,0.884745,11.764104,31.962044,,12403.641602,14673.927734,4986.948242,,,,12.480329,-2.022457,12.951830,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.303,,,,,,,0.884745,11.764104,31.962147,,12388.073242,14639.342773,4978.335938,,,,12.531739,-2.051633,13.030569,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.366,,,,,,,0.884745,11.764104,31.962270,,12369.891602,14597.375977,4967.877930,,,,12.593193,-2.089565,13.134336,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.429,,,,,,,0.884745,11.764104,31.962372,,12354.291016,14562.415039,4958.904297,,,,12.657074,-2.118876,13.216066,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.492,,,,,,,0.884745,11.764104,31.962478,,12338.673828,14526.679688,4950.351563,,,,12.727698,-2.153884,13.281861,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.555,,,,,,,0.884745,11.764104,31.962581,,12323.042969,14491.903320,4940.891113,,,,12.791120,-2.184818,13.354875,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.618,,,,,,,0.884745,11.764104,31.962686,,12307.397461,14455.763672,4932.055664,,,,12.853394,-2.222970,13.434382,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.681,,,,,,,0.884745,11.764104,31.962806,,12289.123047,14415.163086,4921.169434,,,,12.930170,-2.265067,13.525862,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.744,,,,,,,0.884745,11.764104,31.962908,,12273.442383,14380.718750,4912.369141,,,,12.991601,-2.295813,13.587866,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.807,,,,,,,0.884745,11.764104,31.963031,,12255.128906,14338.846680,4901.881836,,,,13.063258,-2.330769,13.656457,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.870,,,,,,,0.884745,11.764104,31.963134,,12239.415039,14304.370117,4891.702637,,,,13.119988,-2.364810,13.717670,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.933,,,,,,,0.884745,11.764104,31.963240,,12223.685547,14268.358398,4882.652344,,,,13.176234,-2.392182,13.801142,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:08.996,,,,,,,0.884745,11.764104,31.963342,,12207.941406,14233.533203,4873.545898,,,,13.233486,-2.422501,13.886854,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.059,,,,,,,0.884745,11.764104,31.963445,,12192.180664,14198.878906,4863.973633,,,,13.295758,-2.450771,13.959013,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.122,,,,,,,0.884745,11.764104,31.963568,,12173.774414,14157.264648,4852.914551,,,,13.366394,-2.492522,14.061916,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.185,,,,,,,0.884745,11.764104,31.963670,,12157.982422,14122.655273,4843.276855,,,,13.426831,-2.521465,14.162067,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.248,,,,,,,0.884745,11.764104,31.963790,,12139.537109,14082.129883,4832.499023,,,,13.502881,-2.557594,14.271742,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.311,,,,,,,0.884745,11.764104,31.963895,,12123.711914,14046.351563,4822.965820,,,,13.574701,-2.593190,14.336322,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.373,,,,,,,0.884745,11.764104,31.963998,,12107.870117,14011.777344,4813.318359,,,,13.641434,-2.629900,14.380238,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.436,,,,,,,0.884745,11.764104,31.964100,,12092.013672,13977.295898,4803.436035,,,,13.700849,-2.664011,14.438240,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.499,,,,,,,0.884745,11.764104,31.964206,,12076.140625,13941.514648,4794.002930,,,,13.752481,-2.696585,14.526587,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.562,,,,,,,0.884745,11.764104,31.964326,,12057.602539,13901.158203,4782.920898,,,,13.820494,-2.730628,14.634285,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.625,,,,,,,0.884745,11.764104,31.964428,,12041.696289,13866.520508,4773.587891,,,,13.880213,-2.763575,14.711641,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.688,,,,,,,0.884745,11.764104,31.964551,,12023.121094,13825.094727,4762.342773,,,,13.951914,-2.797635,14.786294,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.751,,,,,,,0.884745,11.764104,31.964654,,12007.181641,13790.446289,4751.543457,,,,14.009216,-2.833904,14.878703,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.814,,,,,,,0.884745,11.764104,31.964756,,11991.227539,13755.906250,4742.029297,,,,14.073097,-2.864472,14.977068,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.877,,,,,,,0.884745,11.764104,31.964862,,11975.259766,13720.136719,4732.774902,,,,14.145525,-2.903332,15.065800,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:09.940,,,,,,,0.884745,11.764104,31.964981,,11956.609375,13679.938477,4721.467285,,,,14.232099,-2.947294,15.157993,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.003,,,,,,,0.884745,11.764104,31.965084,,11940.607422,13645.266602,4710.860840,,,,14.302560,-2.984682,15.224161,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.066,,,,,,,0.884745,11.764104,31.965203,,11921.917969,13605.010742,4699.807129,,,,14.388050,-3.025984,15.310889,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.129,,,,,,,0.884745,11.764104,31.965309,,11905.881836,13569.281250,4690.578613,,,,14.460668,-3.061439,15.382410,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.192,,,,,,,0.884745,11.764104,31.965412,,11889.831055,13534.701172,4679.804688,,,,14.532761,-3.091734,15.453462,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.255,,,,,,,0.884745,11.764104,31.965514,,11873.764648,13500.331055,4670.040527,,,,14.601954,-3.128392,15.519688,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.318,,,,,,,0.884745,11.764104,31.965617,,11857.683594,13465.760742,4659.299805,,,,14.664805,-3.160110,15.591042,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.381,,,,,,,0.884745,11.764104,31.965740,,11838.901367,13424.361328,4648.429688,,,,14.739838,-3.194256,15.694526,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.444,,,,,,,0.884745,11.764104,31.965842,,11822.786133,13389.678711,4638.084473,,,,14.816088,-3.218430,15.778159,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.507,,,,,,,0.884745,11.764104,31.965944,,11806.656250,13355.365234,4628.295898,,,,14.889793,-3.243839,15.853715,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.570,,,,,,,0.884745,11.764104,31.966064,,11787.817383,13315.015625,4616.239258,,,,14.973796,-3.275920,15.930275,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.633,,,,,,,0.884745,11.764104,31.966170,,11771.655273,13279.434570,4606.876465,,,,15.051742,-3.301698,16.000092,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.696,,,,,,,0.884745,11.764104,31.966255,,11758.173828,13250.550781,4598.042969,,,,15.117695,-3.323369,16.060915,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.759,,,,,,,0.884745,11.764104,31.966375,,11739.281250,13210.261719,4585.928711,,,,15.210906,-3.351492,16.158743,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.822,,,,,,,0.884745,11.764104,31.966494,,11720.370117,13170.102539,4575.084961,,,,15.312050,-3.378313,16.284782,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.885,,,,,,,0.884745,11.764104,31.966597,,11704.143555,13135.461914,4564.856445,,,,15.402929,-3.398300,16.390909,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:10.948,,,,,,,0.884745,11.764104,31.966720,,11685.194336,13093.958984,4553.072754,,,,15.516575,-3.420547,16.501867,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:11.011,,,,,,,0.884745,11.764104,31.966805,,11671.647461,13065.329102,4545.262207,,,,15.599742,-3.445082,16.583246,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
